Id,Price
3798,143169.03437173693
10395,136627.30648557676
11099,141653.92426431653
7090,211061.12944570743
11260,202485.71711768943
9647,205818.28382660777
2903,401993.9135219988
2071,187595.23175354343
8604,204416.43627471238
9346,208016.05246682614
3945,199870.87554293705
3420,131398.4560551115
10842,124906.39803475473
725,157679.72470070317
13931,193746.7440247173
16330,238369.36545116076
9066,394716.9937966301
3326,296646.26875495334
1556,294725.0197075438
6579,100464.22965447106
13877,143920.7105522983
9857,374928.2263284162
7302,244324.51747531036
5684,188683.58201377877
6513,234517.9412373929
11342,108877.59666199148
16561,248345.85555556114
6885,162173.24344325904
9308,171737.37963442435
2559,168113.40777957422
6648,180487.09175352368
15260,156389.56638963093
5113,184055.36875964905
16492,192261.8659679054
12034,284733.4172468736
7248,213820.64741672215
2171,218771.7830100861
10594,152328.7160138363
13241,210077.09696276922
7032,138080.20566165814
4884,162465.07841159854
903,253520.58061210188
162,179848.1152437303
6566,255625.65513389534
8249,143798.70372953964
13106,184090.24316922724
256,126674.25318887224
7976,171677.12888567155
8575,163843.44214448606
7591,275140.68654696277
3204,204422.20474125075
15804,177883.9527321002
1525,342158.8582898133
9038,203802.11125901274
13628,191010.24993812965
10016,189842.30018663866
10208,222573.52557949684
2008,198492.0623886313
13029,197658.160300392
5099,127849.38970634136
9923,303850.0287005228
9461,128832.84058603353
11086,179261.2111399811
15057,267749.1384134124
10689,170322.35844810272
2053,225148.0745728716
16630,180683.398816854
4985,167453.65379045566
13881,240657.14984901575
13225,187485.62123963248
5779,70213.7814813211
10262,173806.6505754462
10762,227779.8795636968
9513,203936.47262074603
11128,163341.56405649448
2074,287325.30928738805
933,201981.1157287982
2780,180593.2388939176
6594,107567.0050659864
15394,287228.05509985995
14863,136449.3507325502
6698,205194.19760529645
1611,282777.5177851878
174,185142.81710296366
5160,195021.85222728533
3295,316974.6192030664
4559,399803.49047778995
8254,161440.28492122787
10228,96996.68139961397
13924,130235.46847487023
15341,243449.6437158379
4353,168351.91978904954
4334,72816.61023046875
1872,147886.06588867842
7823,187808.86485130322
310,143356.60094931014
3704,248245.14859337045
11615,307548.4722179863
6605,204868.46114683832
3381,165843.84653453532
2143,144591.4701518102
3191,244053.78719445012
13980,127817.17156399133
15613,160518.83954084874
10943,281322.8828609707
9654,147191.3806949789
16053,603203.6397598718
14931,216892.08355223012
8299,237341.14261588934
2147,163370.08831633578
11567,329153.04994888825
5905,136476.45029600957
11160,107619.2117462001
8275,150119.58355437944
16398,261086.4037563332
11229,180978.21017973303
10309,162049.12188794644
7340,275958.04496277584
7653,148690.09935134315
272,198189.9665061833
9831,245344.41124270926
5016,143018.85054508745
5968,68587.4540928021
796,250061.18558834275
12123,126519.13038673617
16629,178994.01072438745
2637,168396.5162766737
6194,240181.34463251536
6216,395236.1726712091
14346,175440.13621178304
6428,136316.60964246755
2891,246573.20147398184
84,174453.03994720912
9260,214860.89064222964
15250,140365.9355196368
2348,193656.0360849309
10427,299823.72358595167
13230,251746.17775788734
1691,206520.45871544222
8803,126377.21062152735
5464,204598.38527661585
10559,108600.7049307262
16787,290359.4996409719
4278,139779.3306060316
6183,162624.0859584094
12775,144518.52247257676
10104,177875.88554497354
13663,184311.59093878279
9404,283623.6802483914
14724,213882.36205717165
10040,181825.62940479012
4646,185330.91455841504
4754,152459.72003659524
3310,219708.31559344433
2003,191327.78046742195
7312,253871.25489880468
10921,242298.04537597302
13419,275219.0737672892
10105,171392.73246295378
2196,425205.2350216673
12659,247722.12258687313
4380,234865.19123996148
10847,147653.4154630156
10805,264510.0134709367
8709,83881.7094649411
8319,181513.68585208218
2215,186081.93630024898
7000,204142.10484278377
7701,105681.71551696319
9678,175370.94421811082
14026,169148.03415692263
7971,168683.7582438302
13734,148028.85778692825
16483,199128.2184640072
6150,213069.68542068568
2931,264555.2144263533
5418,176739.90068843125
1662,445552.3957169381
2441,216196.87825318167
669,130020.73649077956
7734,171930.07517281047
6010,248567.02994027763
266,138382.78604112478
632,133372.68805591826
16221,114875.89022063288
11832,173842.5376173273
5035,130361.7498756085
37,121221.86728851826
6168,182932.79830249588
11757,181813.39592460077
8086,132231.05981490258
6529,233108.804018533
15121,202692.20651070293
13904,141916.55327603116
3711,164246.74824888332
16563,135822.40823228352
14494,174788.67052409283
3006,227119.66971517052
15299,128993.4410894067
92,270700.39853167755
8066,167554.96218678562
16071,208020.46873865483
10662,135111.17828034263
3883,195489.2393818432
5511,132098.28578953442
2821,262835.8366591206
9570,188022.6717573561
4326,278421.43413441384
9251,231856.40296267136
9031,204007.19394757762
12689,162130.9873736225
16380,239103.06579626037
1053,266420.21484354406
4568,183942.34353631316
16140,108877.59666199148
14356,378424.35927353014
8466,184773.58326014134
15652,142932.46672275456
3285,122782.92967003504
3198,161728.08414908586
14088,371979.9757580703
2268,123838.51186548652
15472,212459.21499955058
1203,200621.54571327864
7157,354539.3101091349
6886,196884.43174461185
5083,261987.66427459728
7467,121221.86728851826
14068,221558.22662241833
2080,180518.76380929377
10865,158588.5385323212
13516,173380.95067665918
14150,205160.02086207995
7609,121748.18346354929
2144,373947.3645659648
10357,190703.9797281149
2396,224760.22045786786
1526,396024.1575512934
10890,261638.05177710386
8638,461508.7258689343
6050,248554.17883099374
7639,105679.39402607271
10544,198032.5253520168
9577,241635.68216001865
13195,218088.50493008445
3484,237303.11402587264
16668,403833.11886294646
7171,176955.96309976914
8547,221078.24566889295
12735,213928.77439886756
9093,199600.98179591907
15323,287092.5877112137
14897,131606.72372927304
5135,132483.63954107143
5327,232715.46399427432
13133,252548.11378164068
1676,278344.5304896778
16296,276986.51024521736
1095,152079.10180318716
12528,155752.58804679255
7348,275317.33110217546
11663,162292.62352108187
1803,194757.04170676676
1510,240881.26186872652
16045,182298.47361087814
2900,148341.2996860677
3236,168706.18168757416
1318,181680.3377022539
14948,214482.17932675703
7840,286203.40854365856
15325,181860.08447934463
8700,156089.4537369472
15706,199018.81788212093
14449,154099.91590108725
16117,173153.2010591234
4529,201407.34862608567
11199,196791.35181366315
4052,308094.42392381787
821,216992.22424109804
68,265419.72428358154
554,123164.19104208157
452,184543.97603314026
11394,312143.5719750435
11393,179237.75048386297
9535,161906.4251227039
4024,205456.82831542767
10069,233419.08494580336
12007,164899.76193077446
12368,436056.10438562534
1259,363114.33521784423
1124,310377.69864398346
3707,184651.2186677503
8767,156715.4969371419
1919,162783.2518498969
16741,166902.65080922702
6664,272928.23509188095
5688,370567.9722114565
7799,152230.1634717315
14843,305220.35077738593
7532,145915.28205108678
8133,153462.26648412744
6264,317920.4034807845
4125,168939.67152046855
2410,174563.63563848045
13607,220925.3535826538
1716,286422.50470004714
1370,148927.77390161148
2273,364668.85602389794
15298,315093.1262771651
4284,261419.10870333647
12303,157366.5065571359
7808,143497.74387461544
2203,144275.14890543825
7237,128210.23835559633
15864,125970.6278517382
2844,187692.4941263955
5729,162959.07368184737
11812,378690.44847797893
1779,172291.81931093073
6442,138798.50946833348
6160,205364.4690275278
8266,214911.47641908194
9903,158112.31622754995
2867,133740.6608245977
6998,179802.4709629141
13932,171752.6217705661
12587,191139.2726477232
3611,254964.09821692112
2646,300546.07983640593
1890,162562.38999545522
860,290784.77372705174
14187,202985.2334702687
12569,266457.29169868643
1276,88321.42314383762
12025,238085.5344513783
4890,247825.42927102852
14410,312217.5062178572
10352,322011.99381119467
11407,208040.15238414015
10384,175328.79083764597
7622,298316.3441983458
12578,164602.1563908835
15820,162531.1867630711
563,203109.2013912674
15226,153377.78003367924
6396,216979.80033057532
6247,145633.80240603257
3339,164697.76438611123
10975,304854.9595309881
7475,110973.7293698698
11129,184936.1041683467
3051,268060.90856476413
10232,240638.85522045178
14106,178090.56346053028
5502,229052.07471187782
4558,72275.32051369049
4181,145949.59008834363
8426,128664.44345170536
6611,171905.85442910704
14641,149644.39425979176
15539,270788.00625640195
13119,135780.62651246646
11716,197557.01694246527
7316,236923.85219693248
7791,115719.47884379535
13034,301491.75694719766
1068,230188.9794159315
4060,172797.36906499168
10172,218035.4113862201
2591,178751.13173099182
12494,335376.37994758936
7828,317737.57933344133
15284,189605.46791378225
7947,174995.54964787737
16335,214708.3132375048
10234,345943.5080330036
2797,241298.60955786429
5341,226140.5531345697
3059,188931.7200426831
1559,72816.61023046875
15320,285924.3167134675
10284,372831.6594035356
4134,203263.06795359906
4481,194961.240635811
7222,171608.6786367952
4062,232654.1513859086
2192,200856.52144237145
9637,190770.1621072965
16236,190230.9704833837
4272,154609.82216487368
9406,291206.8904503168
14309,239927.83697946658
1946,293335.78607453045
16235,226276.56349797014
7146,152912.36631058893
16784,235134.89350204665
349,320375.0754644
6251,168143.40358789323
5128,360666.26533791673
11718,173528.4370805415
16721,94802.40833164638
12517,215490.0683791423
15961,178322.2065266196
9428,151881.45539307734
14541,151104.07565724207
10168,121136.56382357395
11270,174688.06813202836
13210,204034.18930305992
11518,170361.3902604156
12612,160407.1388027015
16352,130863.21958724326
9935,138087.88242425153
15521,309442.6633206776
11482,194723.67453940067
11443,182726.62290847834
9459,259216.82877675674
9218,155750.85056104726
854,135575.8726787551
5619,139949.92687172312
9208,194943.93726099498
4391,134135.1084586054
15207,150641.05994855778
7183,183051.63788106176
16442,219738.29356977213
7936,91750.9496691889
10606,312598.49145175517
4979,162102.9680639696
4854,308110.24525591865
16476,131185.13578163608
10516,148035.08076734084
16261,302585.95893493504
90,405113.05746630894
5433,170386.64295268545
14338,138679.360817609
13487,229763.33722838893
8211,488923.9962340814
170,152514.4723191539
14051,100453.50377398756
10686,194110.02490187393
7595,319139.5726619855
6777,421339.53801240434
14661,182077.82339444023
13991,331652.37700574694
16795,173012.20650512952
2740,127884.14837064661
7368,330304.8493696002
2413,242478.40386493146
1852,450456.5823860406
15200,287209.1687132604
8467,342016.6584053784
16379,270814.98592404753
3375,179785.50851517913
5945,427591.9695920022
2641,174812.36527382766
2837,337870.11406175006
3498,228241.92436040545
10876,143376.3629959826
1285,217201.66506303597
9285,249107.84450284258
4015,342059.39233847876
2526,181781.1891572816
7814,204322.98084981312
7117,294417.08230497595
12359,122227.02125905325
3303,273436.3955113479
13874,159719.63959401776
5484,186963.80063383386
15067,155615.0571462562
12639,216531.50257507333
3388,246952.34641514666
4256,206088.95556768257
15738,210752.2265372711
14049,178838.94828894548
15780,193127.1018151745
9564,179348.6246532754
11910,202426.77265414444
11315,196605.77125281378
1733,169894.69183368832
3910,367577.83412681654
7552,469338.44279495516
254,219136.1348183892
5222,218309.6463891428
8314,231692.8498918119
16743,224995.19067175797
10335,113159.1065648914
8226,265157.5142646065
12254,220788.97673169433
13152,224393.8835090081
15020,193056.94357621006
16349,249583.05263289632
11924,156078.66033593842
12543,187990.28859915392
14114,241554.5010854773
12318,248459.4506468504
15383,174164.07685973577
6679,189915.42958254484
635,181273.17429491994
15993,276641.5545036529
11375,215202.4250171197
11216,177103.0653981996
15401,224769.05710360326
11301,132140.9283064958
13804,271035.11422283255
10839,190611.84142246694
1588,360494.13141838234
3596,191673.37494723822
5816,177187.5894534694
8099,142437.71292670292
6551,186164.88901754364
14075,550254.7985500665
13431,191147.01637290645
9481,299648.14392432326
5295,156879.28613462544
15859,369506.2736762799
10634,294329.2340249079
444,250252.66798512274
11686,242650.28511987443
1213,213636.71118484894
13970,134583.95952291362
6849,505430.29531052103
9911,262219.76279149624
5649,161579.42205747621
7184,230778.1483796418
5877,270679.24072711956
1655,223268.49202710422
15301,204279.33407859484
12389,256196.8453618312
5241,295545.46188614913
7048,159981.63951682806
10574,158262.71047991444
8593,122669.2040025871
4752,156788.51491401484
14663,179348.1861119647
10994,216597.66155873446
87,70377.33349318126
5132,127058.40908083557
6372,402194.1394033119
7411,286757.00481253036
3319,239860.33355949426
9355,128218.58951969648
5139,287210.3752524969
56,285020.5296768156
3249,167660.33027540921
5047,80172.85467935672
13238,258964.1952854632
2190,279659.3637169784
15599,167451.508847333
6542,168479.3813357862
1968,186414.65053722647
5630,173001.72905499354
9157,225568.23036183073
789,206467.34602176328
1413,280142.1456340985
12514,255498.33795754518
13459,142437.71292670292
1345,237190.1292129863
4034,194040.32422114047
15169,148259.68883509346
6770,246212.89190393966
3334,171963.00747462298
12998,153658.54429630426
15870,236592.16279983663
1871,148637.46208897253
5770,153817.82422045636
13196,120742.46322651807
7633,212035.44880225012
10699,208501.00776033415
15470,185818.54569700395
1903,486835.0785974106
13860,256473.32699486005
7649,197026.16271233693
11043,265812.572607116
2922,231456.2612596629
7538,321327.39854607574
9477,114255.51011805711
117,461047.44555233675
1457,251265.70929680933
7082,163421.23612353028
3053,255660.9052730679
12522,115660.14892448502
5744,417537.62924973515
13566,324386.7068303692
1464,132402.9744704362
3852,123060.46314298123
9557,227422.8720938522
14719,425627.30681486224
13978,129406.07911864456
3286,154213.9150907578
13019,354833.23853148567
1421,130992.9147209096
13502,187856.52439259883
14811,124298.94996977826
9297,323195.69710782514
7749,425119.35597017384
16555,143881.52212472522
14576,189855.5562487041
12766,161241.0256403081
4679,140865.21932051764
10033,182256.49837667996
11231,286383.702462286
15112,149876.57539521583
10617,187301.47644342494
2175,163337.09512439347
16502,371281.26313911634
10106,197279.79001200842
12561,152047.7172839735
15907,308914.11524133116
8069,120469.05248136052
8316,126201.21747911088
12343,244697.68749666246
12092,148040.94388839198
1527,160847.93201852907
10010,219906.4067727864
655,109464.92028416308
10549,136554.87992097525
3248,124749.2739599227
13499,258369.28664602383
14959,205444.0541930058
6070,157107.18607795186
11360,246099.59965130212
12102,207028.72757238566
11870,283160.49950421497
3713,136620.73759096616
3230,142215.15242444325
7742,224904.69251990507
15092,339380.6647109087
8728,284231.1489252932
3386,148638.6379611471
9409,150520.2992162168
16545,244005.71107642827
3127,167864.29765486938
11344,173934.2815424496
2112,209684.07075713275
7310,210995.18425921604
6313,204055.39975897069
3681,405838.83259206824
5114,317355.93189726287
270,164210.1627352461
14350,186781.64818659454
12223,342336.2651042121
1066,179010.27040784492
16116,373994.8948591626
11410,502716.93647277367
4088,159618.7510806857
5956,165673.5943229697
14669,137034.6463721295
13871,127131.8334627794
4126,215919.36403092486
12114,197587.50488251634
16607,161621.60760683464
4266,223194.4780652511
13518,223630.01122792982
11856,317793.0803877621
3885,258419.57017483615
8891,158515.84131124322
4964,174700.61320550964
7696,158747.568575341
6894,241343.31704997335
9766,168667.25802275646
4800,154563.48811886992
2840,196706.06049068912
4743,166127.45409905468
13562,498533.7145574387
8301,203235.08549484948
5405,169865.37844417992
1535,174887.34419688006
9073,124906.39803475473
1698,354157.00661874254
12262,238767.3034703799
6794,173528.4370805415
12701,184417.54388900322
8432,175070.40322276333
13540,128972.76413215564
8629,153075.16184931248
1440,182702.6214503903
8596,208175.6003778851
9575,257274.56995989464
14976,97485.49502481868
3149,240769.64068448462
5157,163699.75458859498
10748,169739.8465533705
9719,437818.1475980977
6376,172582.63347798915
9733,182371.39470284735
4749,190374.56168159613
4994,415329.74987214844
538,196672.43459753334
5512,145763.95917344376
9778,159555.79166260024
9761,141314.9418516416
3174,377379.1656514242
13429,206431.63889359566
10467,74714.46417326728
14129,185666.58094655917
13608,216780.79344260378
11106,145395.32383024218
12048,175638.38435251967
1054,374491.1939592326
3582,315196.61933568993
1566,153993.8504966221
11529,133995.2334709859
11859,150105.22860916064
10582,147427.57087578054
14907,453649.8706951186
14039,163644.8304493531
10489,157327.96003167302
3331,317061.0106311022
10153,240558.61853941166
5271,158167.13288923228
11871,399010.7386120065
776,129955.07544335915
3994,146810.89338416915
9433,72162.20299700691
14275,134268.9267925809
8030,270227.0146464943
8169,312905.8529364894
8053,182343.98129304833
4822,249042.47850867038
13197,225862.50324619806
13634,294070.55082332063
8951,149437.16735036878
12176,220762.08597147267
15471,134329.85963571206
14962,138043.0301519445
12512,121655.34387890006
8697,354605.3554098852
7095,231488.7898670812
13639,197918.31518006578
16660,158823.69424782868
5848,141916.55327603116
5386,190665.87527621575
10880,313359.8296212084
3954,176975.97982530392
13426,243504.36703806365
5966,208863.59983969122
16315,269602.0962153758
7455,198198.34381107675
11071,226560.1372102488
14740,211053.3803111007
16087,202883.4226334842
8931,209561.27826514974
15289,155613.66402809453
16089,264699.36960498244
12128,186722.6752518971
4724,231744.9221275494
8585,201953.86310824164
7188,229351.10864650787
5423,159106.92005999415
10488,192883.66938752562
5980,228979.22644476706
8376,255335.65374989208
12397,152140.64060310673
16496,190965.0197161166
4891,270737.2129298262
9710,142309.2346340398
6339,166946.74737237656
244,191089.3050036049
5002,230041.30209147098
5358,168378.8854213465
7636,154229.47186811912
9361,309687.4955948627
3601,112090.21421673126
15755,152150.06803000087
172,186052.0247492876
3037,340566.3914686736
577,272138.0137176428
3607,198232.1618455125
2515,116293.27961606224
10413,159833.99222340307
10511,240534.07232626353
4637,451333.56805652933
12736,276482.52595619496
9534,233515.04491880402
11641,153328.15405794466
10419,270386.31367185025
15313,250432.19720523333
14915,191980.13658829773
12409,412664.73638595367
9405,136654.2007657078
14066,206015.47673414744
14108,182201.72442280524
11931,232504.73297384277
11464,309419.4224114098
926,150431.87145391715
11190,219738.29356977213
10260,184206.55749597808
12712,200912.14649693808
1234,203525.092119544
11608,105716.32289506118
3776,251630.86277420385
4881,203235.08549484948
10266,181533.4079994975
3262,224763.30364527923
3576,374383.96908338997
16604,443309.20285934926
8041,265810.83109840873
10691,225353.08475882083
8357,192416.56024752383
11661,138384.049310842
4453,235277.10753219423
15936,215883.0137905541
8463,288421.00997711415
15770,232635.01136140228
466,168573.30247536747
14965,88182.12698794773
11227,176100.40964489835
9894,299526.9314271707
11746,188810.06025633807
4118,142714.84650738732
756,337132.6856616367
15589,178129.42775663777
109,356231.3027680032
5778,225577.15086176884
1731,90077.2205422999
3450,162829.917052865
2961,188974.54438751258
222,165686.0153563392
11454,348915.17190526583
7339,182315.9316997163
12096,101426.21353241897
14074,190027.59407638822
4058,284285.201933177
6603,251874.03024747563
3289,116853.62373054007
16681,309454.44350479153
8200,333579.8436931031
3343,169083.16835029089
7802,169995.37212066876
2082,413899.81410225626
217,248796.58298481218
1720,182732.8599829432
7224,241047.97604254502
6176,135235.3507152865
12571,252133.43604802998
16666,360233.5244551966
8908,225543.36701652542
6914,176286.7935150471
5428,177777.37240169657
381,173528.4370805415
3991,200908.69202391247
16365,279797.3807960763
1046,223469.39888210606
391,153808.102745414
9212,323919.9502778719
3022,202988.73388296354
9961,121347.9936606968
6764,339838.4307755691
7720,173330.95924533883
4809,212605.32542488197
8877,265962.74283038476
7817,171534.83573462462
10614,117752.77599447996
5553,306191.1352873836
16488,137873.93496855133
11002,173137.87465773922
13592,375234.918553356
15050,230396.53196372685
13553,278291.0500054611
9041,200472.09235729717
5461,350757.8602167527
16274,404452.91778152774
2138,203143.3517979219
6245,153015.1776501634
8245,185563.22727770222
6491,217063.99476331857
13218,201802.59520137185
13101,114280.2591746444
10462,144212.19482396593
4079,183941.5738145982
1506,442309.9544494178
14107,127433.015672028
12215,281342.5752512907
11576,367930.0017695618
10567,234929.58224433032
12713,226653.32830310232
1468,521295.39702772076
2549,275197.3705219006
4172,265182.62940667773
12380,238600.7268911936
3513,104087.2709820035
8165,234243.43478705906
1127,205482.38880928533
14601,446040.8358294739
15526,305686.1261333601
986,314496.5146067359
14968,191661.6698149996
9348,188990.4045318664
6317,291679.80085228576
7497,94160.27461040633
5079,344966.03225633985
528,158201.02623430674
10964,142093.99670419947
5812,307321.8320560639
11022,194521.34923140265
16251,104861.90598215236
5863,114458.48727338699
8664,212001.13044564787
5396,195014.84001903
6917,252388.70198118492
12776,128664.44345170536
473,255621.1663921227
13333,215788.18308055046
13023,175912.96911377838
7357,200275.5631005973
10955,456242.1829989708
11914,335028.42366543325
12535,169568.1669233588
11205,169620.09938748795
13209,199379.05311354608
16119,332168.25937176193
2174,244072.46002943846
4834,219305.94963064278
10151,173822.85907436354
5584,208650.48467953474
6672,212781.1691452058
12858,259934.96871323863
5106,155126.99086418375
8884,172752.08275507114
13766,179516.54871976227
12556,116880.75511908444
12910,220411.7711279542
6258,127433.015672028
7100,224894.20558740405
1793,207371.44067610515
3335,171302.66499233578
12835,201881.03457245664
10591,155751.5583880053
15707,250559.95813225608
16389,150764.85600408836
7440,404689.5179598653
6293,181816.8671091287
3937,187848.77011639328
16527,198959.64463026408
5102,250136.7821791895
10734,316310.3875971323
7986,158083.35010139563
6495,104155.41206844745
9571,249251.86947344124
5131,197379.46608029626
10761,432646.9149065282
143,419495.7955364173
13829,168609.35485031793
13662,242578.4637279177
1771,135155.21122956477
5448,203662.75309804303
8594,157789.38583208603
12038,292686.8166215065
16471,174684.3125714179
16764,139462.67558317826
1282,175647.56473215652
15101,263418.8424526292
9473,138313.31383288486
2324,418216.80057104776
14448,233696.99134444995
6000,61447.413829376106
2077,148393.1014994605
12960,238599.35992830625
15837,196866.22671812715
8805,253517.92985178274
9987,246208.92312618665
1580,323031.9876017605
11089,125989.52657592628
10926,231526.8637823946
12773,429823.33122590923
6490,311804.5295575796
10858,124146.52814070281
2831,107020.07416824905
16326,147960.83870260348
371,175221.3583715281
8852,208853.85791966564
6713,259698.4085184287
4230,192190.5891965989
3639,221062.86034511446
3642,196060.33607854202
5149,182401.36264190034
2861,202602.07772547667
13300,91454.51073971119
2807,291996.4639200116
5919,110797.886120657
12716,443944.80964844086
4271,241454.32738231015
16055,241992.73726194887
3747,299404.11304646515
5857,248601.30907221223
6884,345676.5257843424
16027,273599.0523295921
3512,314311.16009919625
5181,167604.86861140886
16732,261610.8606868034
1908,177350.42483635026
12082,168594.2729210349
7286,133494.0079144051
8216,139900.6886875448
6929,337152.7630121206
3950,383996.08275334694
12479,178257.20677945283
877,129896.80480036094
1366,180983.24839759557
384,136316.60964246755
5767,210342.8034184868
6910,157644.59859712014
187,204434.4977162068
10164,299888.11965281353
8603,214719.5113063196
15834,191956.81662558005
3078,127981.01037756779
3479,255701.062630514
6671,218725.2994994054
6078,162966.66560567045
16271,108250.4259693199
16191,164606.46965081347
11544,166990.25838607454
7781,174946.74965829376
14918,284340.81598078326
6238,204990.00819094197
12989,213817.62102982128
11907,228255.94596272163
9696,161906.4251227039
14084,353101.73213212163
3895,149459.70931693818
4367,181633.51990027472
8453,64987.63552255962
7638,341358.0295049761
8373,253700.9558083847
4674,184745.77884712556
15787,145966.86162784052
5903,264983.2589313168
13679,199228.3558600761
9018,349756.63988568727
15823,251186.1546633359
13289,149839.45958619416
9896,201022.5092819679
14436,183788.6435934915
5547,231807.49877341848
4048,405354.34068481374
16579,198833.7500475542
8550,200230.83030563497
9385,283505.9804016717
5242,154112.95858002547
31,231973.45301252857
6144,275969.34704217676
3990,189035.27298950232
2523,83568.336166341
12608,259557.94468622637
7234,181825.62940479012
15264,201434.93566479825
9623,216185.69031294694
3161,317745.6656294527
7425,106973.69984983832
13021,260137.63864374472
4044,150905.94728031885
15411,234552.97635488235
979,300883.78240671544
5514,234552.97635488235
4817,169374.28229677147
2115,182424.82322818346
10571,293662.4864028114
8992,195085.45223979375
15546,189937.77867110725
11359,122966.77113483267
11972,184676.10262835637
12838,172672.548060271
5948,125989.52657592628
422,274910.46488974727
4855,154872.05700574841
16197,108757.31238082619
8926,349432.8806285168
5703,198488.6974683332
8848,196815.9406636043
7039,305122.1050102392
3806,153165.69170764321
15154,210716.3055078545
13132,183955.25093320152
7438,196862.50802631033
4398,197398.8444223192
2440,187890.8608687448
3751,143928.86563305836
1476,170494.3265450615
2264,296361.5495693494
16444,171087.46838200904
10704,143583.9728265357
4033,148362.8089816323
4508,123047.80945250226
16290,231256.83447905353
10387,204634.83228599787
5457,145475.92433655704
4910,256536.6046368965
7451,193121.72928852058
10732,181452.66912404686
8015,111181.63591208648
6148,176389.6398566146
5892,243105.10455853384
7825,200997.66575858914
6851,235785.70917245783
6633,219455.99615854718
2139,268533.00837259344
10213,265725.3528535181
2830,224027.57399839055
13907,147678.86534154453
15897,388620.8469982979
8311,192735.25517763817
14230,212976.1888869829
3878,181161.79796422544
13732,169188.41361200044
12110,167210.76615714826
10675,357483.85484484397
12946,116972.56337279246
16754,215025.8938572422
4394,289726.0224920448
16728,166824.01478313413
14378,309638.16498663137
9949,161857.5484634003
994,177283.21210901716
13258,153738.21439361968
5883,426741.3389435989
6933,331887.9186816844
13193,216651.37234553316
13286,169294.82485093837
13407,366806.7402127048
7512,126831.99378491094
7221,202545.19852268594
14428,185221.55744820947
1740,188216.0008715777
3,150604.00672406628
12952,212159.43010313003
11537,131782.61194707474
2558,139126.98166959453
14081,252184.19747346148
3517,225207.32959228993
7149,234959.63777534303
15777,111348.88594574507
8995,235962.78221493328
826,289370.4178115729
509,294427.013497938
14875,296426.45654562686
6591,147622.00760739302
11283,102025.41653540701
9897,234938.65840768346
14902,179993.81270240646
14291,179182.28741112803
3162,217394.6788931454
4206,208396.04699256105
11580,207719.38621649973
2007,211625.2598088813
14939,203371.49693842413
